time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
1.2056419849395752,0.0,1.0,0.0,6,1.37998,0.333428,0.00846833,5235.99,0.0
1.2276215553283691,0.0,1.0,0.0,6,1.80483,0.333416,0.00846642,5235.99,0.0
1.2481510639190674,0.0,1.0,0.0,6,2.17135,0.333401,0.00846547,5235.99,0.0
1.2705433368682861,0.0,1.0,0.0,6,2.45719,0.333382,0.00846737,5235.99,0.0
1.2920973300933838,0.0,1.0,0.0,6,2.81285,0.333363,0.00846785,5235.99,0.0
1.3128385543823242,0.0,1.0,0.0,6,3.15562,0.333336,0.00846785,5235.99,0.0
1.3346564769744873,0.0,1.0,0.0,6,3.42054,0.33331,0.00846642,5235.99,0.0
1.3560285568237305,0.0,1.0,0.0,6,3.83519,0.33328,0.00846308,5235.99,0.0
1.378739833831787,0.0,1.0,0.0,6,4.24115,0.333249,0.00845259,5235.99,0.0
1.399620771408081,0.0,1.0,0.0,6,4.6024,0.333212,0.00844639,5235.99,0.0
1.4219367504119873,0.0,1.0,0.0,6,4.94961,0.333171,0.00842446,5235.99,0.0
1.442573070526123,0.0,1.0,0.0,6,5.22371,0.333126,0.00841206,5235.99,0.0
1.465738296508789,0.0,1.0,0.0,6,5.5195,0.333081,0.00841158,5235.99,0.0
1.4871294498443604,0.0,1.0,0.0,6,5.83428,0.333037,0.00840395,5235.99,0.0
1.5093717575073242,0.0,1.0,0.0,6,6.1943,0.332989,0.00839871,5235.99,0.0
1.5309090614318848,0.0,1.0,0.0,6,6.59645,0.332938,0.00839632,5235.99,0.0
1.5520281791687012,0.0,1.0,0.0,6,6.98715,0.332886,0.00839489,5235.99,0.0
1.5744826793670654,0.0,1.0,0.0,6,7.31693,0.332823,0.00839537,5235.99,0.0
1.5955634117126465,0.0,1.0,0.0,6,7.61148,0.332766,0.00839489,5235.99,0.0
1.6186621189117432,0.0,1.0,0.0,6,7.93814,0.332704,0.00839442,5235.99,0.0
1.6408636569976807,0.0,1.0,0.0,6,8.29844,0.33264,0.00839442,5235.99,0.0
1.662538766860962,0.0,1.0,0.0,6,8.69091,0.332574,0.00839394,5235.99,0.0
1.684584140777588,0.0,1.0,0.0,6,9.07138,0.332504,0.00839394,5235.99,0.0
1.7064909934997559,0.0,1.0,0.0,6,9.41994,0.332433,0.00839394,5235.99,0.0
1.728036880493164,0.0,1.0,0.0,6,9.74055,0.332358,0.00839442,5235.99,0.0
1.7501754760742188,0.0,1.0,0.0,6,10.0434,0.332282,0.00839442,5235.99,0.0
1.772038221359253,0.0,1.0,0.0,6,10.3605,0.332203,0.00839442,5235.99,0.0
1.7935009002685547,0.0,1.0,0.0,6,10.7018,0.33212,0.00839442,5235.99,0.0
1.8158185482025146,0.0,1.0,0.0,6,11.0611,0.332037,0.00839442,5235.99,0.0
1.8377704620361328,0.0,1.0,0.0,6,11.427,0.331948,0.00839442,5235.99,0.0
1.859837293624878,0.0,1.0,0.0,6,11.7848,0.331859,0.00839442,5235.99,0.0
1.8811004161834717,0.0,1.0,0.0,6,12.1294,0.331765,0.00839442,5235.99,0.0
1.9033851623535156,0.0,1.0,0.0,6,12.4643,0.33167,0.00839442,5235.99,0.0
1.9245030879974365,0.0,1.0,0.0,6,12.7956,0.331573,0.00839442,5235.99,0.0
1.9465668201446533,0.0,1.0,0.0,6,13.1294,0.331471,0.00839442,5235.99,0.0
1.9671416282653809,0.0,1.0,0.0,6,13.4676,0.331369,0.00839442,5235.99,0.0
1.989363670349121,0.0,1.0,0.0,6,13.8091,0.331261,0.00839442,5235.99,0.0
2.0110111236572266,0.0,1.0,0.0,6,14.1519,0.331153,0.00839442,5235.99,0.0
2.032088041305542,0.0,1.0,0.0,6,14.4946,0.331041,0.00839442,5235.99,0.0
2.054530382156372,0.0,1.0,0.0,6,14.8366,0.330927,0.00839442,5235.99,0.0
2.0763487815856934,0.0,1.0,0.0,6,15.1782,0.330811,0.00839442,5235.99,0.0
2.0986361503601074,0.0,1.0,0.0,6,15.5194,0.33069,0.00839442,5235.99,0.0
2.1215450763702393,0.0,1.0,0.0,6,15.8946,0.330557,0.00839442,5235.99,0.0
2.1433253288269043,0.0,1.0,0.0,6,16.2354,0.330431,0.00839442,5235.99,0.0
2.1648430824279785,0.0,1.0,0.0,6,16.5762,0.330304,0.00839442,5235.99,0.0
2.1991336345672607,0.0,1.0,0.0,6,16.9169,0.330173,0.00839442,5235.99,0.0
2.2217319011688232,0.0,1.0,0.0,6,17.2575,0.33004,0.00839442,5235.99,0.0
2.2436022758483887,0.0,1.0,0.0,6,17.5981,0.329905,0.00839442,5235.99,0.0
2.265821933746338,0.0,1.0,0.0,6,17.9386,0.329765,0.00839442,5235.99,0.0
2.287919759750366,0.0,1.0,0.0,6,18.279,0.329625,0.00839442,5235.99,0.0
2.3099021911621094,0.0,1.0,0.0,6,18.6193,0.329481,0.00839442,5235.99,0.0
2.3319661617279053,0.0,1.0,0.0,6,18.9597,0.329335,0.00839442,5235.99,0.0
2.3534271717071533,0.0,1.0,0.0,6,19.2999,0.329186,0.00839442,5235.99,0.0
2.374521017074585,0.0,1.0,0.0,6,19.6402,0.329034,0.00839442,5235.99,0.0
2.3976895809173584,0.0,1.0,0.0,6,19.9804,0.328881,0.00839442,5235.99,0.0
2.419550895690918,0.0,1.0,0.0,6,20.3205,0.328723,0.00839489,5235.99,0.0
2.4408836364746094,0.0,1.0,0.0,6,20.6605,0.328564,0.00839489,5235.99,0.0
2.4635801315307617,0.0,1.0,0.0,6,21.0006,0.328401,0.00839489,5235.99,0.0
2.485355854034424,0.0,1.0,0.0,6,21.3405,0.328236,0.00839489,5235.99,0.0
2.5073959827423096,0.0,1.0,0.0,6,21.6804,0.32807,0.00839489,5235.99,0.0
2.5279712677001953,0.0,1.0,0.0,6,22.0202,0.327898,0.00839489,5235.99,0.0
2.5503673553466797,0.0,1.0,0.0,6,22.36,0.327727,0.00839537,5235.99,0.0
2.5720391273498535,0.0,1.0,0.0,6,22.6998,0.327551,0.00839537,5235.99,0.0
2.5929837226867676,0.0,1.0,0.0,6,23.0394,0.327373,0.00839537,5235.99,0.0
2.6156668663024902,0.0,1.0,0.0,6,23.3791,0.327193,0.00839537,5235.99,0.0
2.637741804122925,0.0,1.0,0.0,6,23.7186,0.327008,0.00839537,5235.99,0.0
2.659393072128296,0.0,1.0,0.0,6,24.0582,0.326824,0.00839537,5235.99,0.0
2.681609869003296,0.0,1.0,0.0,6,24.3976,0.326634,0.00839585,5235.99,0.0
2.702939987182617,0.0,1.0,0.0,6,24.7371,0.326444,0.00839585,5235.99,0.0
2.7248294353485107,0.0,1.0,0.0,6,25.0764,0.32625,0.00839585,5235.99,0.0
2.7469778060913086,0.0,1.0,0.0,6,25.4157,0.326053,0.00839585,5235.99,0.0
2.7678732872009277,0.0,1.0,0.0,6,25.7549,0.325856,0.00839585,5235.99,0.0
2.790154218673706,0.0,1.0,0.0,6,26.0941,0.325652,0.00839632,5235.99,0.0
2.8121800422668457,0.0,1.0,0.0,6,26.4332,0.325449,0.00839632,5235.99,0.0
2.8345038890838623,0.0,1.0,0.0,6,26.7711,0.325241,0.00839585,5235.99,0.0
2.855865240097046,0.0,1.0,0.0,6,27.1107,0.325031,0.00839585,5235.99,0.0
2.8779349327087402,0.0,1.0,0.0,6,27.4499,0.32482,0.00839585,5235.99,0.0
2.8996593952178955,0.0,1.0,0.0,6,27.7889,0.324604,0.00839632,5235.99,0.0
2.9217913150787354,0.0,1.0,0.0,6,28.1277,0.324388,0.00839632,5235.99,0.0
2.9441475868225098,0.026288573229980468,1.0,0.0,6,28.4663,0.324166,0.00839632,5235.99,0.0
2.9656543731689453,0.05382160250488281,1.0,0.0,6,28.8047,0.323944,0.00839632,5235.99,0.0
2.9875922203063965,0.07701108616345215,1.0,0.0,6,29.1428,0.323718,0.00839632,5235.99,0.0
3.010047435760498,0.09549561645273437,1.0,0.0,6,29.4808,0.323489,0.00839632,5235.99,0.0
3.0322940349578857,0.11041915336726563,1.0,0.0,6,29.8187,0.32326,0.00839632,5235.99,0.0
3.05450701713562,0.12208801644076074,1.0,0.0,6,30.1564,0.323026,0.00839632,5235.99,0.0
3.0755808353424072,0.1315582749934289,1.0,0.0,6,30.494,0.32279,0.00839632,5235.99,0.0
3.0973024368286133,0.13906712255821968,1.0,0.0,6,30.8316,0.322552,0.00839632,5235.99,0.0
3.119391918182373,0.1448054995480406,1.0,0.0,6,31.169,0.32231,0.00839632,5235.99,0.0
3.1404330730438232,0.14953022355200668,1.0,0.0,6,31.5063,0.322068,0.00839632,5235.99,0.0
3.1637184619903564,0.1472059722620155,1.0,0.0,6,31.8435,0.32182,0.00839632,5235.99,0.0
3.185508966445923,0.13886131624650205,1.0,0.0,6,32.1844,0.321571,0.00839632,5235.99,0.0
3.2070271968841553,0.13053984794349072,1.0,0.0,6,32.5195,0.321355,0.00810402,5235.99,0.0
3.228553295135498,0.12164094950652597,1.0,0.0,6,32.8895,0.321224,0.0071842,5235.99,0.0
3.2508625984191895,0.09731275960522077,1.0,0.0,6,33.2586,0.321241,0.00569266,5235.99,0.0
3.2730486392974854,0.07785020768417662,1.0,0.0,6,33.6272,0.321417,0.00373095,5235.99,0.0
3.2954885959625244,0.0622801661473413,1.0,0.0,6,33.9956,0.321754,0.00138205,5235.99,0.0
3.3169381618499756,0.049824132917873035,1.0,0.0,6,34.364,0.32225,-0.00128395,5235.99,0.0
3.3405508995056152,0.039859306334298426,1.0,0.0,6,34.7325,0.322906,-0.00421507,5235.99,0.0
3.363248109817505,0.03188744506743874,1.0,0.0,6,35.1012,0.323021,-0.00676006,5235.99,0.0
3.3870625495910645,0.025509956053950993,1.0,0.0,6,35.4701,0.323947,-0.00865115,5235.99,0.0
3.4098823070526123,0.020407964843160795,1.0,0.0,6,35.8392,0.324979,-0.0106824,5235.99,0.0
3.4342739582061768,0.016326371874528636,1.0,0.0,6,36.2101,0.326103,-0.0127289,5235.99,0.0
3.4568936824798584,0.01306109749962291,1.0,0.0,6,36.5827,0.327304,-0.014653,5235.99,0.0
3.478752851486206,0.010448877999698328,1.0,0.0,6,36.956,0.328552,-0.0164088,5235.99,0.0
3.4993844032287598,0.008359102399758662,1.0,0.0,6,37.2389,0.329834,-0.017968,5235.99,0.0
3.520859956741333,0.00668728191980693,1.0,0.0,6,37.7056,0.331108,-0.0194421,5235.99,0.0
3.542433977127075,0.005349825535845544,1.0,0.0,6,38.0873,0.332344,-0.0201246,5235.99,0.0
3.564072847366333,0.004279860428676435,1.0,0.0,6,38.4636,0.333532,-0.0203046,5235.99,0.0
3.5868148803710938,0.0034238883429411485,1.0,0.0,6,38.837,0.334653,-0.020135,5235.99,0.0
3.6079370975494385,0.002739110674352919,1.0,0.0,6,39.2087,0.335716,-0.0196878,5235.99,0.0
3.630173444747925,0.002191288539482335,1.0,0.0,6,39.5789,0.336716,-0.0190131,5235.99,0.0
3.651937961578369,0.0017530308315858681,1.0,0.0,6,39.9497,0.337646,-0.0181587,5235.99,0.0
3.6734073162078857,0.0014024246652686945,1.0,0.0,6,40.3212,0.338514,-0.0171385,5235.99,0.0
3.694493293762207,0.0011219397322149555,1.0,0.0,6,40.6929,0.339312,-0.0159827,5235.99,0.0
3.715794563293457,0.0008975517857719644,1.0,0.0,6,41.0642,0.340045,-0.0147237,5235.99,0.0
3.738607883453369,0.0007180414286175715,1.0,0.0,6,41.4353,0.340711,-0.0133687,5235.99,0.0
3.760537624359131,0.0005744331428940572,1.0,0.0,6,41.8057,0.341303,-0.0119363,5235.99,0.0
3.7824008464813232,0.0004595465143152458,1.0,0.0,6,42.1755,0.341832,-0.0104519,5235.99,0.0
3.804475784301758,0.00036763721145219666,1.0,0.0,6,42.5447,0.342288,-0.00890832,5235.99,0.0
3.826643466949463,0.0002941097691617573,1.0,0.0,6,42.9133,0.342672,-0.00731342,5235.99,0.0
3.848712205886841,0.00023528781532940586,1.0,0.0,6,43.2813,0.342982,-0.00567555,5235.99,0.0
3.8695104122161865,0.0001882302522635247,1.0,0.0,6,43.6489,0.343216,-0.00401217,5235.99,0.0
3.890730619430542,0.00015058420181081976,1.0,0.0,6,44.016,0.343374,-0.00231611,5235.99,0.0
3.913341522216797,0.0001204673614486558,1.0,0.0,6,44.3826,0.343452,-0.00059551,5235.99,0.0
3.9350643157958984,9.637388915892465e-05,1.0,0.0,6,44.7486,0.34345,0.00115782,5235.99,0.0
3.957024097442627,7.709911132713971e-05,1.0,0.0,6,45.1195,0.343363,0.00293608,5235.99,0.0
3.978926181793213,6.167928906171177e-05,1.0,0.0,6,45.4858,0.343191,0.0047305,5235.99,0.0
4.000754356384277,4.934343124936942e-05,1.0,0.0,6,45.8484,0.342939,0.00654056,5235.99,0.0
4.022000789642334,3.9474744999495534e-05,1.0,0.0,6,46.2089,0.342593,0.00836477,5235.99,0.0
4.042893648147583,3.157979599959643e-05,1.0,0.0,6,46.5703,0.342158,0.0102204,5235.99,0.0
